"1247","1174","Historia ecclesiastica gentis Anglorum","41","fols. 1-70","English","","","","","","1"
"1248","1174","De natura rerum","27","","","","","","","","1"
"1249","1175","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1250","1176","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","","","","1"
"1251","1177","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1252","1177","Historia abbatum","40","","","","","","","","1"
"1253","1178","Historia ecclesiastica gentis Anglorum","41","","English.Southern1","","","","","","1"
"1254","1179","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1255","1180","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1256","1181","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1257","1182","Historia ecclesiastica gentis Anglorum","41","fols. 1-44","English.Southern1","","","","","","1"
"1258","1183","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","","","","1"
"1259","1184","Historia ecclesiastica gentis Anglorum","41","","English.Southern2","","","","","","1"
"1260","1185","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1261","1186","Historia ecclesiastica gentis Anglorum","41","fols. 1-6v; 109-111","Fragment","","","","","","1"
"1262","1187","Historia ecclesiastica gentis Anglorum","41","fols. 51-52v","Fragment","","","","","","1"
"1263","1187","De natura rerum","27","fols. 19-34v","","","","","","","1"
"1264","1188","Historia ecclesiastica gentis Anglorum","41","","Fragment","","","","","","1"
"1265","1189","Historia ecclesiastica gentis Anglorum","41","","English?","","","","","","1"
"1266","1190","Historia ecclesiastica gentis Anglorum","41","","French.C-type","","","","","","1"
"1267","1191","Historia ecclesiastica gentis Anglorum","41","fols. 1-109v","German?","","","","","","1"
"1268","1192","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1269","1193","Historia ecclesiastica gentis Anglorum","41","","English.Southern2","","","","","","1"
"1270","1194","Historia ecclesiastica gentis Anglorum","41","38v-119r","English.Dur","","","","","","1"
"1271","1194","Historia abbatum","40","123v-129r","","","","","","","1"
"1272","1195","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1273","1196","Historia ecclesiastica gentis Anglorum","41","","Italian","","","","","","1"
"1274","1197","Historia ecclesiastica gentis Anglorum","41","","Italian","","","4","","","1"
"1275","1198","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1276","1199","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1277","1200","Historia ecclesiastica gentis Anglorum","41","fols. 1-141v","German.AG","","","","","","1"
"1278","1201","Historia ecclesiastica gentis Anglorum","41","","English.Southern1","","","","","","1"
"1279","1202","Historia ecclesiastica gentis Anglorum","41","","C-type (K)","","","","","","1"
"1280","1203","De natura rerum","27","","","","","","","","1"
"1281","1203","De temporibus","30","","","","","","","","1"
"1282","1204","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1283","1205","Historia ecclesiastica gentis Anglorum","41","","M-type (L)","","","","","","1"
"1284","1206","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1285","1206","De natura rerum","27","","","","","","","","1"
"1286","1207","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1287","1208","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1288","1209","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1289","1210","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1290","1211","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1291","1212","Historia ecclesiastica gentis Anglorum","41","","English.C","","","","","","1"
"1292","1213","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","42","","","1"
"1294","1215","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","","","","1"
"1295","1216","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1296","1216","Historia abbatum","40","","","","","","","","1"
"1297","1217","Historia ecclesiastica gentis Anglorum","41","","M-type (B)","","","","","","1"
"1298","1218","Historia ecclesiastica gentis Anglorum","41","","English.C (C)","","","","","","1"
"1299","1219","Historia ecclesiastica gentis Anglorum","41","fols. 1-173","English.Southern2","","","","","","1"
"1300","1220","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1301","1220","Historia abbatum","40","","","","","","","","1"
"1302","1221","Historia ecclesiastica gentis Anglorum","41","","French.DC","","","","","","1"
"1303","1222","Historia ecclesiastica gentis Anglorum","41","fols. 4v-101","English.Win","","","","","","1"
"1304","1223","Historia ecclesiastica gentis Anglorum","41","","English.Corr-C","","","","","","1"
"1305","1224","Historia ecclesiastica gentis Anglorum","41","fols. 19-67","English.C","","","","","","1"
"1306","1225","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1307","1226","Historia ecclesiastica gentis Anglorum","41","fols. 1-45v","English.Yorkshire","","","","","","1"
"1308","1227","Historia ecclesiastica gentis Anglorum","41","","Fragment","","","1","1","","1"
"1309","1228","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1310","1229","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1311","1230","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1312","1231","Historia ecclesiastica gentis Anglorum","41","","Italian","","","","","","1"
"1313","1232","Historia ecclesiastica gentis Anglorum","41","","Italian","","","","","","1"
"1314","1233","Historia ecclesiastica gentis Anglorum","41","","English?","","","","","","1"
"1315","1234","Historia ecclesiastica gentis Anglorum","41","1r-105v","English?","","","","1","","1"
"1316","1234","Historia abbatum","40","111r-117r","","","","","3","","1"
"1317","1234","Historia Haugustaldensis ecclesiae","54","117v-120r","","","","2","4","","1"
"1318","1234","Vita Bedae","53","105v-111r","","","","","2","","1"
"1319","1234","De Trinitate","55","120r-122r","","","","2","5","","1"
"1320","1235","Historia ecclesiastica gentis Anglorum","41","","Italian?","","","","","","1"
"1321","1236","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1322","1237","Historia ecclesiastica gentis Anglorum","41","fols. 1-60v","German?","","","","","","1"
"1323","1238","Historia ecclesiastica gentis Anglorum","41","","Italian","","","","","","1"
"1324","1239","Historia ecclesiastica gentis Anglorum","41","","English.Corr-C","","","","","","1"
"1325","1240","Historia ecclesiastica gentis Anglorum","41","fols. 1-209","English.Win","","","","1","","1"
"1326","1241","Historia ecclesiastica gentis Anglorum","41","fols. 72-137","English.Dur","","","","","","1"
"1327","1242","Historia ecclesiastica gentis Anglorum","41","fols. 1-88v","English.C","","","","","","1"
"1328","1243","Historia ecclesiastica gentis Anglorum","41","fols. 1-105","English.Southern1","","","","","","1"
"1329","1244","Historia ecclesiastica gentis Anglorum","41","fols. 1-108","English.Southern1","","","","","","1"
"1330","1245","Historia ecclesiastica gentis Anglorum","41","fols. 1-78v","English.Corr-C","","","","","","1"
"1331","1246","Historia ecclesiastica gentis Anglorum","41","","English.Southern2","","","","","","1"
"1332","1247","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","","","","1"
"1333","1248","Historia ecclesiastica gentis Anglorum","41","","C-type (O)","","","","","","1"
"1334","1249","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1335","1250","Historia ecclesiastica gentis Anglorum","41","","English","","","","","","1"
"1336","1251","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","","","","1"
"1337","1252","Historia ecclesiastica gentis Anglorum","41","fol. 112v","English.Southern1","","","","","","1"
"1338","1252","Historia ecclesiastica gentis Anglorum","41","fol. 112v","English.Southern1","","","","","","1"
"1339","1253","Historia ecclesiastica gentis Anglorum","41","","English.Southern1","","","","","","1"
"1340","1255","Historia ecclesiastica gentis Anglorum","41","","English.Southern2","","","","","","1"
"1341","1256","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1342","1256","Historia ecclesiastica (OE version)","51","","","","","","","","1"
"1343","1258","Historia ecclesiastica gentis Anglorum","41","","English.Southern1","","","","","","1"
"1344","1259","Historia ecclesiastica gentis Anglorum","41","","English.Southern1","","","","","","1"
"1345","1260","Historia ecclesiastica gentis Anglorum","41","","English.Corr-C","","","","","","1"
"1346","1261","Historia ecclesiastica gentis Anglorum","41","fols. 1-94v","English.Yorkshire","","","","","","1"
"1347","1262","Historia ecclesiastica gentis Anglorum","41","","Italian","","","","","","1"
"1348","1263","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1349","1264","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1350","1265","Historia ecclesiastica gentis Anglorum","41","","French.DC","","","","","","1"
"1351","1266","Historia ecclesiastica gentis Anglorum","41","","French.DC","","","","","","1"
"1352","1267","Historia ecclesiastica gentis Anglorum","41","","French.DC","","","","","","1"
"1353","1268","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1354","1269","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1355","1270","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1356","1271","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1357","1272","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1358","1274","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1359","1275","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1360","1276","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1361","1277","Historia ecclesiastica gentis Anglorum","41","","not M-type?","","","","","","1"
"1362","1278","Historia ecclesiastica gentis Anglorum","41","fols. 2-100v","German","","","","","","1"
"1363","1279","Historia ecclesiastica gentis Anglorum","41","","?","","","","","","1"
"1364","1279","De natura rerum","27","","","","","","","","1"
"1365","1279","De temporum ratione","31","","","","","","","","1"
"1366","1280","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1367","1281","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1368","1283","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1369","1284","Historia ecclesiastica gentis Anglorum","41","","English.Corr-C","","","","1","","1"
"1370","1285","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1371","1286","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1372","1287","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1373","1288","Historia ecclesiastica gentis Anglorum","41","","English.Yorkshire","","","","","","1"
"1374","1289","Historia ecclesiastica gentis Anglorum","41","fols. 173-275v","French.C-type","","","","","","1"
"1375","1289","Historia ecclesiastica gentis Anglorum","41","fols. 173-275v","French.C-type","","","","","","1"
"1376","1289","De natura rerum","27","fols. 282v-288v","","","","","","","1"
"1377","1290","Historia ecclesiastica gentis Anglorum","41","fols. 34-121","French.C-type","","","","","","1"
"1378","1291","Historia ecclesiastica gentis Anglorum","41","fols. 1-167v","German.AG","","","","","","1"
"1379","1291","Historia ecclesiastica gentis Anglorum","41","","German.AG","","","2","","","1"
"1380","1292","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1381","1293","Historia ecclesiastica gentis Anglorum","41","pp. 554-635","German","","","","","","1"
"1382","1293","Historia ecclesiastica gentis Anglorum","41","pp. 554-635","German","","","","","","1"
"1383","1294","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1384","1295","Historia ecclesiastica gentis Anglorum","41","","French.C-type","","","","","","1"
"1385","1296","Historia ecclesiastica gentis Anglorum","41","fols. 1-166","French","","","","","","1"
"1386","1297","Historia ecclesiastica gentis Anglorum","41","fols. 1-123","French","","","","","","1"
"1387","1298","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1388","1299","Historia ecclesiastica gentis Anglorum","41","","CB","","","","","","1"
"1389","1300","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1390","1301","Historia ecclesiastica gentis Anglorum","41","fols. 10-93","French","","","","","","1"
"1391","1302","Historia ecclesiastica gentis Anglorum","41","","?","","","","","","1"
"1392","1303","Historia ecclesiastica gentis Anglorum","41","","English.Dur","","","","","","1"
"1393","1304","Historia ecclesiastica gentis Anglorum","41","","?","","","","","","1"
"1394","1305","Historia ecclesiastica gentis Anglorum","41","","French","","","","","","1"
"1395","1306","Historia ecclesiastica gentis Anglorum","41","","German.AG","","","","","","1"
"1396","1307","Historia ecclesiastica gentis Anglorum","41","","German.AG","","","","","","1"
"1397","1308","Historia ecclesiastica gentis Anglorum","41","","German.AG","","","2","","","1"
"1398","1309","Historia ecclesiastica gentis Anglorum","41","fols. 1-181","German.AG","","","","","","1"
"1399","1310","Historia ecclesiastica gentis Anglorum","41","fols. 72-136v","CB","","","","","","1"
"1400","1310","Chronica maiora","38","","","","","","","","1"
"1401","1311","Historia ecclesiastica gentis Anglorum","41","","English.Win","","","","","","1"
"1402","1312","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1403","1314","Historia ecclesiastica gentis Anglorum","41","","German","","","","","","1"
"1404","1315","Historia ecclesiastica gentis Anglorum","41","fols. 1-93v","German.AG","","","","","","1"
"1405","1316","Historia ecclesiastica gentis Anglorum","41","","Lost","","","","","","1"
"1406","1318","Historia ecclesiastica gentis Anglorum","41","","","","","","","","1"
"1407","1319","Historia ecclesiastica gentis Anglorum","41","","French/German","","","","","","1"
"1408","1320","Historia ecclesiastica gentis Anglorum","41","","Italian","","","","","","1"
"1409","1321","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1410","1322","Historia ecclesiastica gentis Anglorum","41","fols. 56-57","","","","2","","","1"
"1411","1323","Historia ecclesiastica gentis Anglorum","41","fols. 267-268","","","","2","","","1"
"1412","1324","Historia ecclesiastica gentis Anglorum","41","fols. 68-69v","","","","2","","","1"
"1413","1325","Historia ecclesiastica gentis Anglorum","41","fol. 212","","","","2","","","1"
"1414","1326","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1415","1327","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1416","1328","Historia ecclesiastica gentis Anglorum","41","fols. i-iv","","","","2","","","1"
"1417","1329","Historia ecclesiastica gentis Anglorum","41","fol. 36","","","","2","","","1"
"1418","1330","Historia ecclesiastica gentis Anglorum","41","fol. 160v","","","","2","","","1"
"1419","1331","Historia ecclesiastica gentis Anglorum","41","fol. 207","","","","2","","","1"
"1420","1332","Historia ecclesiastica gentis Anglorum","41","fols. 287-293","","","","2","","","1"
"1421","1333","Historia ecclesiastica gentis Anglorum","41","fols. 530-542","","","","2","","","1"
"1422","1334","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1423","1335","Historia ecclesiastica gentis Anglorum","41","fol. 46","","","","2","","","1"
"1424","1338","Historia ecclesiastica gentis Anglorum","41","fols. 1-7v; 13v","","","","2","","","1"
"1425","1339","Historia ecclesiastica gentis Anglorum","41","pp. 166-194","","","","2","","","1"
"1426","1340","Historia ecclesiastica gentis Anglorum","41","fols. 68-71v","","","","2","","","1"
"1427","1343","Historia ecclesiastica gentis Anglorum","41","pp. 348-366","","","","2","","","1"
"1428","1343","Historia ecclesiastica gentis Anglorum","41","pp. 348-366","","","","2","","","1"
"1429","1344","Historia ecclesiastica gentis Anglorum","41","fol. 52","","","","2","","","1"
"1430","1347","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1431","1351","Historia ecclesiastica gentis Anglorum","41","fols. 74v-77","","","","2","","","1"
"1432","1352","Historia ecclesiastica gentis Anglorum","41","fols. 140-140v; 168-170","","","","2","","","1"
"1433","1354","Historia ecclesiastica gentis Anglorum","41","fol. 111v","","","","2","","","1"
"1434","1356","Historia ecclesiastica gentis Anglorum","41","fols. 50-52","","","","2","","","1"
"1435","1357","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1436","1358","Historia ecclesiastica gentis Anglorum","41","fols. 43v-45v","","","","2","","","1"
"1437","1359","Historia ecclesiastica gentis Anglorum","41","fols. 38v-43v","","","","2","","","1"
"1438","1360","Historia ecclesiastica gentis Anglorum","41","","","","","","","","1"
"1439","1360","De temporum ratione","31","","","","","","","","1"
"1440","1361","Historia ecclesiastica gentis Anglorum","41","fol. 6","","","","2","","","1"
"1441","1362","Historia ecclesiastica gentis Anglorum","41","fols. 119-120","","","","2","","","1"
"1442","1362","Poemata","43","fols. 119-120","","","","","","","1"
"1443","1363","Historia ecclesiastica gentis Anglorum","41","fols. 143v-145","","","","2","","","1"
"1444","1364","Historia ecclesiastica gentis Anglorum","41","fol. 175v","","","","2","","","1"
"1445","1365","Historia ecclesiastica gentis Anglorum","41","fols. 214-215","","","","2","","","1"
"1446","1366","Historia ecclesiastica gentis Anglorum","41","fols. 230-231","","","","2","","","1"
"1447","1367","Historia ecclesiastica gentis Anglorum","41","fols. 17-18","","","","2","","","1"
"1448","1368","Historia ecclesiastica gentis Anglorum","41","fols. 38-39","","","","2","","","1"
"1449","1369","Historia ecclesiastica gentis Anglorum","41","fol. 109","","","","2","","","1"
"1450","1370","Historia ecclesiastica gentis Anglorum","41","fols. 202-203","","","","2","","","1"
"1451","1371","Historia ecclesiastica gentis Anglorum","41","fols. 117 and 119v","","","","2","","","1"
"1452","1372","Historia ecclesiastica gentis Anglorum","41","fol. 211v","","","","2","","","1"
"1453","1373","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1454","1374","Historia ecclesiastica gentis Anglorum","41","fols. 98v-99","","","","2","","","1"
"1455","1374","Historia ecclesiastica gentis Anglorum","41","fols. 174-176","","","","2","","","1"
"1456","1375","Historia ecclesiastica gentis Anglorum","41","fol. 171","","","","2","","","1"
"1457","1376","Historia ecclesiastica gentis Anglorum","41","fol. 99","","","","2","","","1"
"1458","1377","Historia ecclesiastica gentis Anglorum","41","fols. 212v-214","","","","2","","","1"
"1459","1378","Historia ecclesiastica gentis Anglorum","41","fol. 159v","","","","2","","","1"
"1460","1378","Historia ecclesiastica gentis Anglorum","41","fol. 159v","","","","2","","","1"
"1461","1379","Historia ecclesiastica gentis Anglorum","41","fols, 72-74v","","","","2","","","1"
"1462","1380","Historia ecclesiastica gentis Anglorum","41","fols. 125-127","","","","2","","","1"
"1463","1382","Historia ecclesiastica gentis Anglorum","41","fols. 69v-72","","","","2","","","1"
"1464","1383","Historia ecclesiastica gentis Anglorum","41","pp. 51-66","","","","2","","","1"
"1465","1384","Historia ecclesiastica gentis Anglorum","41","fols. 293v-298v","","","","2","","","1"
"1466","1385","Historia ecclesiastica gentis Anglorum","41","fol. 37","","","","2","","","1"
"1467","1386","Historia ecclesiastica gentis Anglorum","41","fols. 198-200","","","","2","","","1"
"1468","1387","Historia ecclesiastica gentis Anglorum","41","fols. 80-86v","","","","2","","","1"
"1469","1388","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1470","1389","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1471","1391","Historia ecclesiastica gentis Anglorum","41","fol. 3","","","","2","","","1"
"1472","1392","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1473","1393","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1474","1394","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1475","1396","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1476","1397","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1477","1398","Historia ecclesiastica gentis Anglorum","41","fol. 3v","","","","2","","","1"
"1478","1399","Historia ecclesiastica gentis Anglorum","41","fol. 68","","","","2","","","1"
"1479","1401","Historia ecclesiastica gentis Anglorum","41","fol. 199","","","","2","","","1"
"1480","1402","Historia ecclesiastica gentis Anglorum","41","fol. 1","","","","2","","","1"
"1481","1403","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1483","1405","Historia ecclesiastica gentis Anglorum","41","5r","","","","2","2","","1"
"1484","1405","De natura rerum","27","18r-21r","","","","","4","","1"
"1485","1405","De temporibus","30","21r-23r","","","","","5","","1"
"1486","1405","De temporum ratione","31","23v-46r","","","","","6","","1"
"1487","1405","Historia ecclesiastica gentis Anglorum","41","","3","","","","3","","1"
"1488","1405","Computistical Tract","52","","","","","","1","","1"
"1489","1407","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1490","1408","Historia ecclesiastica gentis Anglorum","41","","V.24","","","2","","","1"
"1491","1408","Historia abbatum","40","","","","","","","","1"
"1492","1409","Historia ecclesiastica gentis Anglorum","41","fol. 174v","","","","2","","","1"
"1493","1410","Historia ecclesiastica gentis Anglorum","41","fol. 59v","","","","2","","","1"
"1494","1414","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1495","1415","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1496","1416","Historia ecclesiastica gentis Anglorum","41","fols. 13-20v; 27v; 34; 43-48","","","","2","","","1"
"1497","1419","Historia ecclesiastica gentis Anglorum","41","fols. 96-97","","","","2","","","1"
"1498","1420","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1499","1421","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1500","1422","Historia ecclesiastica gentis Anglorum","41","fol. 106v","","","","2","","","1"
"1501","1423","Historia ecclesiastica gentis Anglorum","41","fol. 107","","","","2","","","1"
"1502","1424","Historia ecclesiastica gentis Anglorum","41","fols. 250 sqq","","","","2","","","1"
"1503","1425","Historia ecclesiastica gentis Anglorum","41","fol. 75v","","","","2","","","1"
"1504","1427","Historia ecclesiastica gentis Anglorum","41","fols. 57-65; 131-157","","","","2","","","1"
"1505","1428","Historia ecclesiastica gentis Anglorum","41","fols. 138-158","","","","2","","","1"
"1506","1429","Historia ecclesiastica gentis Anglorum","41","fols. 106-110","","","","2","","","1"
"1507","1431","Historia ecclesiastica gentis Anglorum","41","fol. 66","","","","2","","","1"
"1508","1432","Historia ecclesiastica gentis Anglorum","41","fol. 61v","","","","2","","","1"
"1509","1433","Historia ecclesiastica gentis Anglorum","41","","","","","2","","","1"
"1510","1434","Historia ecclesiastica gentis Anglorum","41","fols. 187-199","","","","2","","","1"
"1511","1435","Historia ecclesiastica gentis Anglorum","41","fol. 188","","","","2","","","1"
"1512","1437","Historia ecclesiastica (OE version)","51","","","","","","","","1"
"1513","1438","Historia ecclesiastica (OE version)","51","","","","","","","","1"
"1514","1439","Historia ecclesiastica (OE version)","51","","","","","","","","1"
"1515","1440","Historia ecclesiastica (OE version)","51","100","","","","","","","1"
"1516","1441","Historia ecclesiastica (OE version)","51","","","","","","","","1"
"1517","1447","Historia abbatum","40","","","","","","2","","1"
"1518","1449","Historia abbatum","40","","","","","","","","1"
"1519","1451","Homiliae euangelii","37","","","","","","","","1"
"1520","1452","Homiliae euangelii","37","","","","","","","","1"
"1521","1453","Homiliae euangelii","37","","","","","","","","1"
"1522","1454","Homiliae euangelii","37","","","","","","","","1"
"1523","1455","Homiliae euangelii","37","","","","","","","","1"
"1524","1456","Homiliae euangelii","37","","","","","","","","1"
"1525","1457","Homiliae euangelii","37","","","","","","","","1"
"1526","1458","Homiliae euangelii","37","","","","","","","","1"
"1527","1459","Homiliae euangelii","37","","","","","","","","1"
"1528","1460","Homiliae euangelii","37","","","","","","","","1"
"1529","1461","Homiliae euangelii","37","","","","","","","","1"
"1530","1462","Homiliae euangelii","37","","","","","","","","1"
"1531","1463","Homiliae euangelii","37","","","","","","","","1"
"1532","1465","Homiliae euangelii","37","","","","","","","","1"
"1533","1466","Homiliae euangelii","37","","","","","","","","1"
"1534","1468","Homiliae euangelii","37","","","","","","","","1"
"1535","1469","Homiliae euangelii","37","","","","","","","","1"
"1536","1470","Homiliae euangelii","37","fols. 1-129V","","","","","","","1"
"1537","1471","Homiliae euangelii","37","","","","","","","","1"
"1538","1474","De mansionibus filiorum Israel","16","118v-122r","","","","","","","1"
"1539","1475","Epistula ad Ecgbertum","33","","","","","","","","1"
"1540","1476","Epistula ad Ecgbertum","33","","","","","","","","1"
"1541","1477","Epistula ad Ecgbertum","33","","","","","","","","1"
"1542","1477","Epistula ad Pleguinum","35","","","","","","","","1"
"1543","1477","Epistula ad Pleguinum","35","","","","","","","","1"
"1544","1477","Epistula ad Uuicthedum","36","","","","","","","","1"
"1545","1479","Epistula ad Pleguinum","35","","","","","","","","1"
"1546","1484","Epistula ad Uuicthedum","36","","","","","","","","1"
"1547","1485","Epistula ad Uuicthedum","36","","","","","","","","1"
"1548","1485","De temporum ratione","31","","","","","","","","1"
"1549","1486","Epistula ad Uuicthedum","36","","","","","","","","1"
"1550","1486","De temporum ratione","31","","","","","","","","1"
"1551","1487","Epistula ad Uuicthedum","36","","","","","","","","1"
"1552","1487","De natura rerum","27","","","","","","","","1"
"1553","1487","De temporum ratione","31","","","","","","","","1"
"1554","1488","Epistula ad Uuicthedum","36","","","","","","","","1"
"1555","1488","De temporum ratione","31","","","","","","","","1"
"1556","1489","Epistula ad Uuicthedum","36","","","","","","","","1"
"1557","1489","De natura rerum","27","","","","","","","","1"
"1558","1489","De temporibus","30","","","","","","","","1"
"1559","1489","De temporum ratione","31","","","","","","","","1"
"1560","1491","Epistula ad Uuicthedum","36","","","","","","","","1"
"1561","1491","De temporum ratione","31","","","","","","","","1"
"1562","1492","Epistula ad Uuicthedum","36","","","","","","","","1"
"1563","1492","De natura rerum","27","","","","","","","","1"
"1564","1492","De temporibus","30","","","","","","","","1"
"1565","1492","De temporum ratione","31","","","","","","","","1"
"1566","1493","Epistula ad Uuicthedum","36","","","","","","","","1"
"1567","1493","De natura rerum","27","","","","","","","","1"
"1568","1493","De temporibus","30","","","","","","","","1"
"1569","1493","De temporum ratione","31","","","","","","","","1"
"1570","1495","Epistula ad Uuicthedum","36","","","","","","","","1"
"1571","1495","De temporum ratione","31","","","","","","","","1"
"1572","1496","Epistula ad Uuicthedum","36","","","","","","","","1"
"1573","1496","De temporum ratione","31","","","","","","","","1"
"1574","1497","Epistula ad Uuicthedum","36","","","","","","8","","1"
"1575","1497","De natura rerum","27","14-22","","","","","2","","1"
"1576","1497","De temporibus","30","","","","","","3","","1"
"1577","1497","De temporum ratione","31","30v-103v","","","","","4","","1"
"1578","1498","Epistula ad Uuicthedum","36","","","","","","","","1"
"1579","1498","De natura rerum","27","","","","","","","","1"
"1580","1498","De temporibus","30","","","","","","","","1"
"1581","1498","De temporum ratione","31","","","","","","","","1"
"1582","1499","Epistula ad Uuicthedum","36","","","","","","","","1"
"1583","1499","De natura rerum","27","","","","","","","","1"
"1584","1499","De temporibus","30","","","","","","","","1"
"1585","1499","De temporum ratione","31","","","","","","","","1"
"1586","1500","Epistula ad Uuicthedum","36","","","","","","","","1"
"1587","1500","De temporibus","30","","","","","","","","1"
"1588","1500","De temporum ratione","31","","","","","","","","1"
"1589","1501","Epistula ad Uuicthedum","36","","","","","","","","1"
"1590","1501","De temporibus","30","","","","","","","","1"
"1591","1501","De temporum ratione","31","","","","","","","","1"
"1592","1504","Epistula ad Uuicthedum","36","","","","","","","","1"
"1593","1504","De natura rerum","27","","","","","","","","1"
"1594","1504","De temporibus","30","","","","","","","","1"
"1595","1505","Epistula ad Uuicthedum","36","","","","","","","","1"
"1596","1505","De natura rerum","27","","","","","","","","1"
"1597","1505","De temporibus","30","","","","","","","","1"
"1598","1505","De temporum ratione","31","","","","","","","","1"
"1599","1505","Computistical Tract","52","fols. 4v-5v","","","","3","","","1"
"1600","1506","Epistula ad Uuicthedum","36","","","","","","","","1"
"1601","1506","De natura rerum","27","","","","","","","","1"
"1602","1506","De temporibus","30","","","","","","","","1"
"1603","1506","De temporum ratione","31","","","","","","","","1"
"1604","1507","Epistula ad Uuicthedum","36","","","","","","","","1"
"1605","1507","De natura rerum","27","","","","","","","","1"
"1606","1507","De temporibus","30","","","","","","","","1"
"1607","1508","Epistula ad Uuicthedum","36","","","","","","","","1"
